experiment_name,id,condition,trial,effort_level,effort_time,rating,rt,nasa_tlx
buysell_between2,2,Sell,11,Low,17.171092200000203,0.1,2.049,255
buysell_between2,2,Sell,12,High,109.55034709999927,0.75,2.5,255
buysell_between2,2,Sell,13,Medium,43.333132799999476,0.45,2.251,255
buysell_between2,2,Sell,14,High,114.27785680000034,1,2.01,255
buysell_between2,2,Sell,15,Low,13.940313799999785,0.1,1.515,255
buysell_between2,2,Sell,16,High,107.24236779999956,1,3.371,255
buysell_between2,2,Sell,17,Low,16.616284599999744,0.1,3.202,255
buysell_between2,2,Sell,18,Medium,42.13049409999985,0.45,3.203,255
buysell_between30,30,Sell,1,Low,15.217648499994539,0.25,5.896,465
buysell_between30,30,Sell,2,Medium,51.818295800010674,0.75,3.708,465
buysell_between30,30,Sell,3,High,145.68291760003194,1,4.877,465
buysell_between30,30,Sell,4,Low,23.9289495999692,0.25,2.697,465
buysell_between30,30,Sell,5,High,168.07431619998533,1,1.321,465
buysell_between30,30,Sell,6,Medium,79.60640799999237,0.75,2.608,465
buysell_between30,30,Sell,7,High,224.82317869993858,0.75,3.121,465
buysell_between30,30,Sell,8,Medium,63.14280270005111,0.25,4.855,465
buysell_between30,30,Sell,9,Low,25.2247517000651,0.1,1.866,465
buysell_between30,30,Sell,10,Medium,52.135408099973574,0.25,2.805,465
buysell_between30,30,Sell,11,Low,29.238984600058757,0.25,2.944,465
buysell_between30,30,Sell,12,High,19.629688100074418,0.25,6.708,465
buysell_between30,30,Sell,13,Medium,131.70370940002613,1,4.895,465
buysell_between30,30,Sell,14,High,61.56231269997079,1,2.719,465
buysell_between30,30,Sell,15,Low,145.44821029994637,1,4.449,465
buysell_between30,30,Sell,16,High,21.159834500052966,0.1,1.069,465
buysell_between30,30,Sell,17,Low,146.7810055000009,1,10.768,465
buysell_between30,30,Sell,18,Medium,21.676049800007604,0.1,1.576,465
buysell_between32,32,Sell,1,Low,16.732620399910957,0.1,1.91,305
buysell_between32,32,Sell,2,Medium,51.95409989997279,0.25,2.582,305
buysell_between32,32,Sell,3,High,111.33619189995807,0.75,1.948,305
buysell_between32,32,Sell,4,Low,14.936095000011846,0.1,2.122,305
buysell_between32,32,Sell,5,High,130.53870159992948,0.45,2.957,305
buysell_between32,32,Sell,6,Medium,46.88362739991862,0.25,2.784,305
buysell_between32,32,Sell,7,High,134.59864439989906,0.75,2.285,305
buysell_between32,32,Sell,8,Medium,45.47584430000279,0.75,9.654,305
buysell_between32,32,Sell,9,Low,18.096631399937905,0.1,3.259,305
buysell_between32,32,Sell,10,Medium,49.410629699938,1,1.126,305
buysell_between32,32,Sell,11,Low,25.4077840000391,0.75,1.839,305
buysell_between32,32,Sell,12,High,131.83366400003433,0.1,1.697,305
buysell_between32,32,Sell,13,Medium,62.27712749992497,0.1,2.049,305
buysell_between32,32,Sell,14,High,146.691996700014,1,2.04,305
buysell_between32,32,Sell,15,Low,5.736100200098008,0.75,4.498,305
buysell_between32,32,Sell,16,High,137.36301640002057,0.1,3.522,305
buysell_between32,32,Sell,17,Low,27.35119310009759,0.1,1.775,305
buysell_between32,32,Sell,18,Medium,51.724943100009114,0.1,2.026,305
buysell_between33,33,Buy,1,Low,20.297770299948752,0.75,15.035,275
buysell_between33,33,Buy,2,Medium,46.718213099986315,0.45,58.429,275
buysell_between33,33,Buy,3,High,117.79067109990865,0.1,23.343,275
buysell_between33,33,Buy,4,Low,15.393211800022982,0.25,24.914,275
buysell_between33,33,Buy,5,High,128.2578341999324,0.1,28.663,275
buysell_between33,33,Buy,6,Medium,37.58769030007534,0.25,47.243,275
buysell_between33,33,Buy,7,High,111.14458419999573,1,49.227,275
buysell_between33,33,Buy,8,Medium,56.59936089999974,0.1,21.887,275
buysell_between33,33,Buy,9,Low,17.1106482000323,0.75,23.858,275
buysell_between33,33,Buy,10,Medium,44.03662290005013,0.25,25.124,275
buysell_between33,33,Buy,11,Low,14.983502899995074,0.75,71.886,275
buysell_between33,33,Buy,12,High,125.04408030002378,0.45,44.708,275
buysell_between33,33,Buy,13,Medium,41.6062276000157,0.45,31.042,275
buysell_between33,33,Buy,14,High,113.6096966000041,0.25,44.63,275
buysell_between33,33,Buy,15,Low,20.426635600044392,0.75,48.378,275
buysell_between33,33,Buy,16,High,131.47019020002335,0.45,12.136,275
buysell_between33,33,Buy,17,Low,18.229620400001295,0.25,5.944,275
buysell_between33,33,Buy,18,Medium,45.52164250006899,1,81.229,275
buysell_between34,34,Sell,1,Low,30.095582300098613,0.25,10.094,260
buysell_between34,34,Sell,2,Medium,86.58928949991241,0.75,4.049,260
buysell_between34,34,Sell,3,High,203.77761770004872,0.75,5.395,260
buysell_between34,34,Sell,4,Low,45.482079199980944,0.45,4.802,260
buysell_between34,34,Sell,5,High,194.29792079993058,0.75,1.08,260
buysell_between34,34,Sell,6,Medium,86.25419169990346,0.75,3.705,260
buysell_between34,34,Sell,7,High,180.99088639998809,1,2.855,260
buysell_between34,34,Sell,8,Medium,83.47311310004443,0.75,1.464,260
buysell_between34,34,Sell,9,Low,36.569781200028956,0.45,0.787,260
buysell_between34,34,Sell,10,Medium,81.5206858998863,0.45,1.544,260
buysell_between34,34,Sell,11,Low,35.53791879990604,0.75,6.159,260
buysell_between34,34,Sell,12,High,186.65662959998008,0.75,1.005,260
buysell_between34,34,Sell,13,Medium,76.1097697999794,0.75,2.406,260
buysell_between34,34,Sell,14,High,202.49715730000753,0.75,0.706,260
buysell_between34,34,Sell,15,Low,25.97661680006422,0.45,0.956,260
buysell_between34,34,Sell,16,High,187.7327656999696,0.75,1.094,260
buysell_between34,34,Sell,17,Low,31.239304800052196,0.45,2.016,260
buysell_between34,34,Sell,18,Medium,62.61193979997188,0.75,3.316,260
buysell_between35,35,Buy,1,Low,24.030214500031434,0.25,5.357,550
buysell_between35,35,Buy,2,Medium,66.79500479996204,1,19.017,550
buysell_between35,35,Buy,3,High,179.91098660009447,1,6.796,550
buysell_between35,35,Buy,4,Low,29.6935784999514,0.1,7.082,550
buysell_between35,35,Buy,5,High,191.18428990000393,1,3.612,550
buysell_between35,35,Buy,6,Medium,81.90797079994809,0.45,4.74,550
buysell_between35,35,Buy,7,High,216.7081105997786,0.75,6.628,550
buysell_between35,35,Buy,8,Medium,72.02679669996724,0.45,7.455,550
buysell_between35,35,Buy,9,Low,28.34591139992699,0.1,6.381,550
buysell_between35,35,Buy,10,Medium,73.9067689999938,0.45,5.553,550
buysell_between35,35,Buy,11,Low,26.84142980002798,0.45,4.493,550
buysell_between35,35,Buy,12,High,185.27010970003903,1,4.077,550
buysell_between35,35,Buy,13,Medium,83.72357100015506,0.75,4.611,550
buysell_between35,35,Buy,14,High,183.76715059997514,1,4.425,550
buysell_between35,35,Buy,15,Low,31.024445899995044,0.25,7.878,550
buysell_between35,35,Buy,16,High,196.34759000013582,1,3.909,550
buysell_between35,35,Buy,17,Low,25.82708209985867,0.25,7.863,550
buysell_between35,35,Buy,18,Medium,65.81121170008555,1,3.565,550
buysell_between36,36,Sell,1,Low,21.6363317000214,0.75,5.117,260
buysell_between36,36,Sell,2,Medium,64.71514609997394,0.1,6.517,260
buysell_between36,36,Sell,3,High,175.3007775999722,0.75,7.707,260
buysell_between36,36,Sell,4,Low,21.144231699989177,0.1,4.892,260
buysell_between36,36,Sell,5,High,112.24736219999613,1,4.253,260
buysell_between36,36,Sell,6,Medium,55.283741699997336,0.45,2.516,260
buysell_between36,36,Sell,7,High,156.3977554999874,1,4.327,260
buysell_between36,36,Sell,8,Medium,58.98047700000461,0.45,2.437,260
buysell_between36,36,Sell,9,Low,21.017715899972245,1,2.524,260
buysell_between36,36,Sell,10,Medium,77.46402760001365,0.25,9.156,260
buysell_between36,36,Sell,11,Low,18.896832400001585,0.75,3.636,260
buysell_between36,36,Sell,12,High,154.83410939999158,0.75,6.176,260
buysell_between36,36,Sell,13,Medium,61.46706019999692,0.45,5.905,260
buysell_between36,36,Sell,14,High,187.71290669997688,1,5.385,260
buysell_between36,36,Sell,15,Low,24.29584849998355,1,8.061,260
buysell_between36,36,Sell,16,High,156.0810468000127,1,2.446,260
buysell_between36,36,Sell,17,Low,21.14601639995817,0.75,2.507,260
buysell_between36,36,Sell,18,Medium,50.03257629997097,0.25,4.73,260
buysell_between37,37,Buy,1,Low,18.16918110003462,0.75,2.005,240
buysell_between37,37,Buy,2,Medium,53.15434219996678,0.1,2.49,240
buysell_between37,37,Buy,3,High,137.4825325999991,0.1,4.668,240
buysell_between37,37,Buy,4,Low,17.713218400022015,1,5.252,240
buysell_between37,37,Buy,5,High,144.37368430005154,0.75,6.582,240
buysell_between37,37,Buy,6,Medium,55.563312500016764,0.45,4.585,240
buysell_between37,37,Buy,7,High,145.19756529998267,0.25,3.919,240
buysell_between37,37,Buy,8,Medium,49.99706539994804,0.75,3.944,240
buysell_between37,37,Buy,9,Low,21.963161499996204,0.45,7.568,240
buysell_between37,37,Buy,10,Medium,62.317780299985316,0.25,3.495,240
buysell_between37,37,Buy,11,Low,20.148418799974024,0.25,2.81,240
buysell_between37,37,Buy,12,High,143.85040950000985,0.45,7.524,240
buysell_between37,37,Buy,13,Medium,53.54768100002548,0.1,2.102,240
buysell_between37,37,Buy,14,High,146.0491733000381,0.25,4.178,240
buysell_between37,37,Buy,15,Low,18.6797139000264,1,2.427,240
buysell_between37,37,Buy,16,High,132.5010053999722,0.45,4.232,240
buysell_between37,37,Buy,17,Low,21.66498230001889,0.75,3.509,240
buysell_between37,37,Buy,18,Medium,60.1180399999721,0.1,3.61,240
buysell_between38,38,Sell,1,Low,27.477923900005408,0.75,5.356,365
buysell_between38,38,Sell,2,Medium,65.2886404999299,0.45,7.656,365
buysell_between38,38,Sell,3,High,159.56953069998417,1,10.038,365
buysell_between38,38,Sell,4,Low,23.104374399990775,0.75,6.671,365
buysell_between38,38,Sell,5,High,198.2879866999574,0.75,15.337,365
buysell_between38,38,Sell,6,Medium,62.28786309994757,0.75,11.106,365
buysell_between38,38,Sell,7,High,163.187414099928,0.75,8.255,365
buysell_between38,38,Sell,8,Medium,67.45309009996708,0.45,7.039,365
buysell_between38,38,Sell,9,Low,23.204048700048588,0.25,5.638,365
buysell_between38,38,Sell,10,Medium,64.72083390003536,0.75,10.206,365
buysell_between38,38,Sell,11,Low,25.755443699890748,0.25,5.406,365
buysell_between38,38,Sell,12,High,179.6543299999321,0.75,7.972,365
buysell_between38,38,Sell,13,Medium,64.1379644999979,0.45,6.122,365
buysell_between38,38,Sell,14,High,170.77165989996865,0.75,9.622,365
buysell_between38,38,Sell,15,Low,25.703420499921776,0.75,4.639,365
buysell_between38,38,Sell,16,High,175.1540787999984,1,8.888,365
buysell_between38,38,Sell,17,Low,26.22165209997911,0.25,2.055,365
buysell_between38,38,Sell,18,Medium,71.25510770000983,0.45,7.456,365
buysell_between39,39,Sell,1,Low,17.36151419999078,0.1,2.523,340
buysell_between39,39,Sell,2,Medium,57.32149829994887,1,2.341,340
buysell_between39,39,Sell,3,High,146.86966729990672,0.75,2.705,340
buysell_between39,39,Sell,4,Low,19.587196800042875,0.1,1.556,340
buysell_between39,39,Sell,5,High,141.08774679992348,0.45,0.971,340
buysell_between39,39,Sell,6,Medium,52.62155360006727,0.25,3.139,340
buysell_between39,39,Sell,7,High,139.57108729996253,0.75,3.589,340
buysell_between39,39,Sell,8,Medium,53.92114820005372,0.25,3.288,340
buysell_between39,39,Sell,9,Low,19.104632699978538,0.25,1.039,340
buysell_between39,39,Sell,10,Medium,54.88776379998308,0.45,5.457,340
buysell_between39,39,Sell,11,Low,18.788172299973667,0.25,5.272,340
buysell_between39,39,Sell,12,High,140.27149259997532,0.75,2.822,340
buysell_between39,39,Sell,13,Medium,47.23764039995149,0.45,4.538,340
buysell_between39,39,Sell,14,High,136.13842540001497,1,0.872,340
buysell_between39,39,Sell,15,Low,16.304616200039163,0.1,2.023,340
buysell_between39,39,Sell,16,High,135.28888080001343,0.45,5.821,340
buysell_between39,39,Sell,17,Low,22.18843699991703,0.1,1.089,340
buysell_between39,39,Sell,18,Medium,54.98772919992916,0.45,7.972,340
buysell_between3,3,Buy,1,Low,22.930733900000178,0.75,1.071,345
buysell_between3,3,Buy,2,Medium,83.13648120000016,0.25,4.702,345
buysell_between3,3,Buy,3,High,201.13014889999977,0.1,3.053,345
buysell_between3,3,Buy,4,Low,28.710541100000228,0.75,1.958,345
buysell_between3,3,Buy,5,High,217.9841110999996,0.1,3.872,345
buysell_between3,3,Buy,6,Medium,88.6592029999997,0.25,2.679,345
buysell_between3,3,Buy,7,High,246.84210910000002,0.45,1.732,345
buysell_between3,3,Buy,8,Medium,104.22308769999972,0.45,1.266,345
buysell_between3,3,Buy,9,Low,22.486430299999938,0.75,1.564,345
buysell_between3,3,Buy,10,Medium,68.63359749999972,0.45,12.759,345
buysell_between3,3,Buy,11,Low,17.985853399999996,0.75,1.992,345
buysell_between3,3,Buy,12,High,226.98603030000004,0.45,1.038,345
buysell_between3,3,Buy,13,Medium,100.5850876999998,0.45,1.362,345
buysell_between3,3,Buy,14,High,268.8827099,0.45,1.057,345
buysell_between3,3,Buy,15,Low,32.447827699999834,0.45,0.568,345
buysell_between3,3,Buy,16,High,273.5979712999997,0.45,0.51,345
buysell_between3,3,Buy,17,Low,30.76049899999998,0.75,0.781,345
buysell_between3,3,Buy,18,Medium,67.67706859999998,0.75,2.768,345
buysell_between40,40,Buy,1,Low,23.161241300054826,0.1,3.289,155
buysell_between40,40,Buy,2,Medium,96.5552298000548,0.1,4.389,155
buysell_between40,40,Buy,3,High,225.62011540005915,0.1,2.889,155
buysell_between40,40,Buy,4,Low,33.47092039999552,0.1,3.022,155
buysell_between40,40,Buy,5,High,248.7216252000071,0.1,2.787,155
buysell_between40,40,Buy,6,Medium,98.90398750000168,0.1,2.738,155
buysell_between40,40,Buy,7,High,261.68813140003476,0.1,1.438,155
buysell_between40,40,Buy,8,Medium,107.07091969996691,0.1,2.422,155
buysell_between40,40,Buy,9,Low,34.6381128000794,0.1,2.239,155
buysell_between40,40,Buy,10,Medium,88.68801990000065,0.1,7.838,155
buysell_between40,40,Buy,11,Low,37.322299399995245,0.1,2.689,155
buysell_between40,40,Buy,12,High,287.05552769999485,0.1,2.806,155
buysell_between40,40,Buy,13,Medium,135.23747129994445,0.1,2.872,155
buysell_between40,40,Buy,14,High,363.1212907000445,0.1,2.771,155
buysell_between40,40,Buy,15,Low,44.95400759996846,0.1,2.089,155
buysell_between40,40,Buy,16,High,388.6372276999755,0.1,2.487,155
buysell_between40,40,Buy,17,Low,42.63732919993345,0.1,2.805,155
buysell_between40,40,Buy,18,Medium,97.55485909990966,0.1,2.056,155
buysell_between41,41,Buy,1,Low,28.58797069999855,0.1,5.102,380
buysell_between41,41,Buy,2,Medium,87.41815380007029,0.25,12.118,380
buysell_between41,41,Buy,3,High,196.30043449997902,0.45,5.707,380
buysell_between41,41,Buy,4,Low,21.062659300048836,0.1,2.32,380
buysell_between41,41,Buy,5,High,177.8303621999221,0.25,6.634,380
buysell_between41,41,Buy,6,Medium,73.2774065999547,0.25,3.809,380
buysell_between41,41,Buy,7,High,192.70149229990784,0.45,1.294,380
buysell_between41,41,Buy,8,Medium,85.94562260003295,0.1,47.878,380
buysell_between41,41,Buy,9,Low,25.86849839997012,0.1,5.84,380
buysell_between41,41,Buy,10,Medium,87.03325919993222,0.25,23.275,380
buysell_between41,41,Buy,11,Low,21.499137000064366,0.1,1.533,380
buysell_between41,41,Buy,12,High,220.95087609998882,0.25,3.638,380
buysell_between41,41,Buy,13,Medium,91.76342129998375,0.1,3.143,380
buysell_between41,41,Buy,14,High,204.98277800006326,0.25,10.365,380
buysell_between41,41,Buy,15,Low,18.427604499971494,0.1,5.165,380
buysell_between41,41,Buy,16,High,238.0465234000003,0.25,3.623,380
buysell_between41,41,Buy,17,Low,27.684446800034493,0.1,2.438,380
buysell_between41,41,Buy,18,Medium,74.03457899997011,0.1,6.507,380
buysell_between43,43,Buy,1,Low,22.37240120000206,0.1,2.427,360
buysell_between43,43,Buy,2,Medium,47.12909840000793,0.1,7.14,360
buysell_between43,43,Buy,3,High,133.46242869994603,0.45,1.995,360
buysell_between43,43,Buy,4,Low,21.26254060002975,0.45,1.195,360
buysell_between43,43,Buy,5,High,127.03169849992264,0.25,8.355,360
buysell_between43,43,Buy,6,Medium,61.49760939995758,0.25,3.231,360
buysell_between43,43,Buy,7,High,130.41321300005075,0.45,6.452,360
buysell_between43,43,Buy,8,Medium,57.61814199993387,0.25,2.248,360
buysell_between43,43,Buy,9,Low,21.633497199974954,0.75,0.874,360
buysell_between43,43,Buy,10,Medium,58.868598100030795,0.45,5.545,360
buysell_between43,43,Buy,11,Low,20.669341700035147,0.1,1.354,360
buysell_between43,43,Buy,12,High,138.25243240001146,1,5.21,360
buysell_between43,43,Buy,13,Medium,49.51857800001744,0.1,3.98,360
buysell_between43,43,Buy,14,High,141.39752809994388,0.1,3.703,360
buysell_between43,43,Buy,15,Low,21.66273950005416,1,0.865,360
buysell_between43,43,Buy,16,High,133.11687549995258,0.1,3.037,360
buysell_between43,43,Buy,17,Low,24.960996400099248,0.25,1.414,360
buysell_between43,43,Buy,18,Medium,52.65239429997746,0.1,1.572,360
buysell_between44,44,Sell,1,Low,21.807680600000822,0.1,2.971,395
buysell_between44,44,Sell,2,Medium,61.694182700000056,0.45,1.856,395
buysell_between44,44,Sell,3,High,134.3348821999998,0.75,2.661,395
buysell_between44,44,Sell,4,Low,21.144432100000813,0.1,2.899,395
buysell_between44,44,Sell,5,High,142.66884109999955,1,5.04,395
buysell_between44,44,Sell,6,Medium,62.77666539999973,0.45,0.971,395
buysell_between44,44,Sell,7,High,141.28468840000005,0.75,3.176,395
buysell_between44,44,Sell,8,Medium,77.68489890000001,0.25,2.852,395
buysell_between44,44,Sell,9,Low,31.35655829999996,0.1,1.817,395
buysell_between44,44,Sell,10,Medium,69.08502269999917,0.45,1.502,395
buysell_between44,44,Sell,11,Low,20.912343099999816,0.1,1.517,395
buysell_between44,44,Sell,12,High,142.0371181999999,0.75,13.129,395
buysell_between44,44,Sell,13,Medium,78.3685174000002,0.45,2.334,395
buysell_between44,44,Sell,14,High,153.4841263999997,0.75,3.326,395
buysell_between44,44,Sell,15,Low,28.510062800000014,0.1,1.688,395
buysell_between44,44,Sell,16,High,208.94963559999997,1,2.074,395
buysell_between44,44,Sell,17,Low,42.9196280999995,0.25,1.537,395
buysell_between44,44,Sell,18,Medium,98.14655949999997,0.75,2.332,395
buysell_between45,45,Sell,1,Low,20.17784380000012,0.25,6.524,95
buysell_between45,45,Sell,2,Medium,62.483818199999405,0.45,5.251,95
buysell_between45,45,Sell,3,High,116.76355619999958,0.1,2.413,95
buysell_between45,45,Sell,4,Low,14.029338599999392,0.1,1.867,95
buysell_between45,45,Sell,5,High,117.72514500000034,0.75,4.633,95
buysell_between45,45,Sell,6,Medium,41.418590100000074,0.25,5.856,95
buysell_between45,45,Sell,7,High,109.894945,0.1,1.217,95
buysell_between45,45,Sell,8,Medium,41.27190520000022,0.45,2.816,95
buysell_between45,45,Sell,9,Low,17.846012100000735,0.75,2.97,95
buysell_between45,45,Sell,10,Medium,45.9819636000002,0.1,1.37,95
buysell_between45,45,Sell,11,Low,30.647684300000037,0.25,1.54,95
buysell_between45,45,Sell,12,High,99.73561659999996,0.1,4.424,95
buysell_between45,45,Sell,13,Medium,39.84655080000084,0.1,1.21,95
buysell_between45,45,Sell,14,High,114.64423830000123,0.25,1.276,95
buysell_between45,45,Sell,15,Low,25.985650599999644,0.1,2.218,95
buysell_between45,45,Sell,16,High,122.98465609999948,0.1,1.557,95
buysell_between45,45,Sell,17,Low,19.36850609999965,0.1,1.859,95
buysell_between45,45,Sell,18,Medium,47.83678679999866,0.1,2.828,95
buysell_between46,46,Sell,1,Low,24.13683819997823,0.75,5.936,345
buysell_between46,46,Sell,2,Medium,62.4164045000216,1,11.579,345
buysell_between46,46,Sell,3,High,168.73254329996416,0.25,5.626,345
buysell_between46,46,Sell,4,Low,21.344925899989903,0.45,2.193,345
buysell_between46,46,Sell,5,High,159.55083949997788,0.25,5.813,345
buysell_between46,46,Sell,6,Medium,90.3045905000181,0.1,2.273,345
buysell_between46,46,Sell,7,High,219.63319739996223,0.1,2.79,345
buysell_between46,46,Sell,8,Medium,80.84992830001283,0.1,3.54,345
buysell_between46,46,Sell,9,Low,24.15014570002677,0.45,2.017,345
buysell_between46,46,Sell,10,Medium,84.34780180000234,0.25,4.242,345
buysell_between46,46,Sell,11,Low,23.19602339999983,0.45,6.184,345
buysell_between46,46,Sell,12,High,201.76691599999322,0.25,6.895,345
buysell_between46,46,Sell,13,Medium,90.76652619999368,0.75,2.695,345
buysell_between46,46,Sell,14,High,207.46786239999346,0.25,3.894,345
buysell_between46,46,Sell,15,Low,32.08278210001299,0.75,6.695,345
buysell_between46,46,Sell,16,High,232.7633340000175,0.25,3.309,345
buysell_between46,46,Sell,17,Low,27.945318699989002,0.45,2.876,345
buysell_between46,46,Sell,18,Medium,62.26574669999536,0.45,3.044,345
buysell_between47,47,Sell,1,Low,23.870082499983255,0.25,4.343,360
buysell_between47,47,Sell,2,Medium,61.9169327999698,0.75,0.904,360
buysell_between47,47,Sell,3,High,152.6659317999729,1,4.321,360
buysell_between47,47,Sell,4,Low,19.54895220004255,0.1,3.498,360
buysell_between47,47,Sell,5,High,166.59316899999976,1,5.92,360
buysell_between47,47,Sell,6,Medium,60.029621299996506,0.45,2.428,360
buysell_between47,47,Sell,7,High,167.10132950003026,0.75,3.124,360
buysell_between47,47,Sell,8,Medium,59.7955171999638,0.45,7.046,360
buysell_between47,47,Sell,9,Low,22.098502500040922,0.1,2.282,360
buysell_between47,47,Sell,10,Medium,59.665642700041644,0.45,1.619,360
buysell_between47,47,Sell,11,Low,20.13296509999782,0.25,1.403,360
buysell_between47,47,Sell,12,High,156.6986697000102,0.75,1.024,360
buysell_between47,47,Sell,13,Medium,58.49615979997907,0.45,7.261,360
buysell_between47,47,Sell,14,High,169.05079369997839,0.45,10.744,360
buysell_between47,47,Sell,15,Low,25.03419389994815,0.1,1.234,360
buysell_between47,47,Sell,16,High,154.36700570001267,0.75,8.564,360
buysell_between47,47,Sell,17,Low,21.944759700039867,0.1,1.69,360
buysell_between47,47,Sell,18,Medium,69.81309449998662,0.45,2.931,360
buysell_between48,48,Sell,1,Low,31.188100099971052,0.1,6.807,260
buysell_between48,48,Sell,2,Medium,66.3843460000353,0.25,3.401,260
buysell_between48,48,Sell,3,High,196.4528090999811,0.75,2.882,260
buysell_between48,48,Sell,4,Low,21.249677099986002,0.25,4.56,260
buysell_between48,48,Sell,5,High,191.93562430003658,0.45,4.27,260
buysell_between48,48,Sell,6,Medium,73.29773829999613,0.45,3.916,260
buysell_between48,48,Sell,7,High,196.78203820000635,0.75,9.704,260
buysell_between48,48,Sell,8,Medium,82.33109499997227,0.25,2.621,260
buysell_between48,48,Sell,9,Low,29.980602100025862,0.25,2.636,260
buysell_between48,48,Sell,10,Medium,75.04937459999928,0.45,1.511,260
buysell_between48,48,Sell,11,Low,26.414900900039356,0.45,5.028,260
buysell_between48,48,Sell,12,High,187.04844809998758,1,2.717,260
buysell_between48,48,Sell,13,Medium,77.09663899999578,1,6.129,260
buysell_between48,48,Sell,14,High,221.9139911000384,1,4.952,260
buysell_between48,48,Sell,15,Low,40.733645700034685,0.45,1.251,260
buysell_between48,48,Sell,16,High,226.69840860000113,1,6.128,260
buysell_between48,48,Sell,17,Low,48.98053980001714,0.45,2.06,260
buysell_between48,48,Sell,18,Medium,80.69867830001749,0.45,1.683,260
buysell_between49,49,Sell,1,Low,16.754557500011288,0.25,6.285,390
buysell_between49,49,Sell,2,Medium,38.748912399983965,0.45,5.124,390
buysell_between49,49,Sell,3,High,110.08287590002874,0.75,5.645,390
buysell_between49,49,Sell,4,Low,14.012364299967885,0.75,1.433,390
buysell_between49,49,Sell,5,High,119.76383069995791,0.45,3.37,390
buysell_between49,49,Sell,6,Medium,45.37869189999765,0.75,3.209,390
buysell_between49,49,Sell,7,High,123.23383689997718,0.75,2.669,390
buysell_between49,49,Sell,8,Medium,40.91596600000048,0.1,2.439,390
buysell_between49,49,Sell,9,Low,15.951313199999277,0.25,2.186,390
buysell_between49,49,Sell,10,Medium,40.6294941000524,0.45,2.66,390
buysell_between49,49,Sell,11,Low,17.04801630001748,1,3.054,390
buysell_between49,49,Sell,12,High,109.16775020002387,0.75,8.217,390
buysell_between49,49,Sell,13,Medium,43.6673063999624,0.75,3.463,390
buysell_between49,49,Sell,14,High,118.09742679999908,0.25,2.573,390
buysell_between49,49,Sell,15,Low,17.84803670004476,0.1,1.303,390
buysell_between49,49,Sell,16,High,122.59724780003307,0.45,1.822,390
buysell_between49,49,Sell,17,Low,19.264851699990686,0.75,2.674,390
buysell_between49,49,Sell,18,Medium,49.88418210000964,0.25,2.654,390
buysell_between4,4,Buy,1,Low,18.653304899999966,0.75,2.392,365
buysell_between4,4,Buy,2,Medium,45.62301580000076,1,3.123,365
buysell_between4,4,Buy,3,High,122.52070000000003,0.25,5.012,365
buysell_between4,4,Buy,4,Low,16.903627499999857,0.75,3.446,365
buysell_between4,4,Buy,5,High,121.3318605000004,0.45,2.003,365
buysell_between4,4,Buy,6,Medium,50.04535879999912,0.75,3.904,365
buysell_between4,4,Buy,7,High,129.86712410000018,0.25,2.892,365
buysell_between4,4,Buy,8,Medium,48.428339799999776,0.25,3.166,365
buysell_between4,4,Buy,9,Low,16.733314099999916,1,2.4,365
buysell_between4,4,Buy,10,Medium,44.048789899999974,0.75,1.63,365
buysell_between4,4,Buy,11,Low,15.37444349999987,0.25,1.792,365
buysell_between4,4,Buy,12,High,121.0366952000004,0.75,2.86,365
buysell_between4,4,Buy,13,Medium,48.61160899999959,0.45,4.342,365
buysell_between4,4,Buy,14,High,128.00426470000002,0.25,2.078,365
buysell_between4,4,Buy,15,Low,19.25306509999973,0.75,1.577,365
buysell_between4,4,Buy,16,High,124.87447790000078,0.1,1.173,365
buysell_between4,4,Buy,17,Low,20.804201699999794,0.75,2.569,365
buysell_between4,4,Buy,18,Medium,47.04492630000004,1,1.533,365
buysell_between50,50,Buy,1,Low,18.489754699985497,0.75,4.451,205
buysell_between50,50,Buy,2,Medium,60.95585659996141,1,3.595,205
buysell_between50,50,Buy,3,High,160.3002492999658,0.25,3.638,205
buysell_between50,50,Buy,4,Low,16.402263000025414,0.75,3.476,205
buysell_between50,50,Buy,5,High,162.21920549997594,1,3.66,205
buysell_between50,50,Buy,6,Medium,69.61414239997976,0.75,3.204,205
buysell_between50,50,Buy,7,High,183.24751720001223,0.75,7.507,205
buysell_between50,50,Buy,8,Medium,66.26388189999852,1,4.01,205
buysell_between50,50,Buy,9,Low,17.964140700001735,0.45,1.614,205
buysell_between50,50,Buy,10,Medium,63.572404300037306,0.25,2.607,205
buysell_between50,50,Buy,11,Low,22.35176460002549,0.75,0.851,205
buysell_between50,50,Buy,12,High,175.48058809997747,0.1,2.521,205
buysell_between50,50,Buy,13,Medium,73.76857199997175,0.45,2.207,205
buysell_between50,50,Buy,14,High,216.71426300000167,1,2.977,205
buysell_between50,50,Buy,15,Low,24.747913900006097,0.75,2.671,205
buysell_between50,50,Buy,16,High,203.24839339999016,1,2.947,205
buysell_between50,50,Buy,17,Low,25.268374699982814,0.45,0.746,205
buysell_between50,50,Buy,18,Medium,75.50216780003393,1,1.634,205
buysell_between52,52,Buy,1,Low,22.3552553000045,0.25,12.877,225
buysell_between52,52,Buy,2,Medium,57.61525289999554,0.75,5.609,225
buysell_between52,52,Buy,3,High,142.14484470000025,1,4.514,225
buysell_between52,52,Buy,4,Low,19.496726699988358,0.75,8.792,225
buysell_between52,52,Buy,5,High,140.56767640000908,1,3.047,225
