subjID,trial,effort_level,rating,rt,effort_time,sex,age,effort_steps,component,comp_type
3,1,Low,3,4.083,20.13976690004347,Male,17,35,Physical,Demand
3,1,Low,3,3.279,20.13976690004347,Male,17,35,Effort,Demand
3,1,Low,3,3.185,20.13976690004347,Male,17,35,Temporal,Demand
3,1,Low,5,4.972,20.13976690004347,Male,17,35,Performance,Demand
3,1,Low,3,1.898,20.13976690004347,Male,17,35,Frustration,Affective
3,1,Low,3,1.613,20.13976690004347,Male,17,35,Mental,Demand
3,1,Low,3,4.213,20.13976690004347,Male,17,35,Pleasure,Affective
3,2,Medium,4,5.556,52.67672060005134,Male,17,107,Performance,Demand
3,2,Medium,4,1.917,52.67672060005134,Male,17,107,Physical,Demand
3,2,Medium,3,4.901,52.67672060005134,Male,17,107,Pleasure,Affective
3,2,Medium,4,2.748,52.67672060005134,Male,17,107,Effort,Demand
3,2,Medium,3,3.07,52.67672060005134,Male,17,107,Frustration,Affective
3,2,Medium,3,2.039,52.67672060005134,Male,17,107,Mental,Demand
3,2,Medium,4,2.644,52.67672060005134,Male,17,107,Temporal,Demand
3,3,High,5,2.476,129.05165580002358,Male,17,274,Temporal,Demand
3,3,High,4,3.11,129.05165580002358,Male,17,274,Effort,Demand
3,3,High,5,2.691,129.05165580002358,Male,17,274,Physical,Demand
3,3,High,4,5.068,129.05165580002358,Male,17,274,Performance,Demand
3,3,High,3,5.509,129.05165580002358,Male,17,274,Mental,Demand
3,3,High,4,1.841,129.05165580002358,Male,17,274,Frustration,Affective
3,3,High,2,1.665,129.05165580002358,Male,17,274,Pleasure,Affective
3,4,Low,3,4.029,28.287178400030825,Male,17,59,Pleasure,Affective
3,4,Low,2,3.01,28.287178400030825,Male,17,59,Effort,Demand
3,4,Low,3,2.556,28.287178400030825,Male,17,59,Physical,Demand
3,4,Low,2,8.071,28.287178400030825,Male,17,59,Temporal,Demand
3,4,Low,4,1.899,28.287178400030825,Male,17,59,Performance,Demand
3,4,Low,2,2.289,28.287178400030825,Male,17,59,Frustration,Affective
3,4,Low,2,2.37,28.287178400030825,Male,17,59,Mental,Demand
3,5,High,4,1.854,121.32280259998517,Male,17,273,Mental,Demand
3,5,High,5,3.85,121.32280259998517,Male,17,273,Effort,Demand
3,5,High,4,1.542,121.32280259998517,Male,17,273,Frustration,Affective
3,5,High,3,2.338,121.32280259998517,Male,17,273,Performance,Demand
3,5,High,1,3.953,121.32280259998517,Male,17,273,Pleasure,Affective
3,5,High,5,10.788,121.32280259998517,Male,17,273,Temporal,Demand
3,5,High,5,2.004,121.32280259998517,Male,17,273,Physical,Demand
3,6,Medium,3,4.034,43.565727600012906,Male,17,103,Pleasure,Affective
3,6,Medium,3,4.154,43.565727600012906,Male,17,103,Mental,Demand
3,6,Medium,2,6.602,43.565727600012906,Male,17,103,Effort,Demand
3,6,Medium,3,2.799,43.565727600012906,Male,17,103,Performance,Demand
3,6,Medium,2,2.966,43.565727600012906,Male,17,103,Frustration,Affective
3,6,Medium,3,2.162,43.565727600012906,Male,17,103,Temporal,Demand
3,6,Medium,2,2.821,43.565727600012906,Male,17,103,Physical,Demand
3,7,High,5,2.415,116.77348629996412,Male,17,274,Temporal,Demand
3,7,High,5,3.28,116.77348629996412,Male,17,274,Frustration,Affective
3,7,High,5,2.316,116.77348629996412,Male,17,274,Effort,Demand
3,7,High,5,3.517,116.77348629996412,Male,17,274,Physical,Demand
3,7,High,3,2.695,116.77348629996412,Male,17,274,Performance,Demand
3,7,High,1,4.39,116.77348629996412,Male,17,274,Pleasure,Affective
3,7,High,5,5.675,116.77348629996412,Male,17,274,Mental,Demand
3,8,Medium,3,3.147,53.72862619999796,Male,17,103,Effort,Demand
3,8,Medium,3,2.617,53.72862619999796,Male,17,103,Physical,Demand
3,8,Medium,4,2.078,53.72862619999796,Male,17,103,Performance,Demand
3,8,Medium,3,1.919,53.72862619999796,Male,17,103,Frustration,Affective
3,8,Medium,2,1.349,53.72862619999796,Male,17,103,Temporal,Demand
3,8,Medium,3,4.339,53.72862619999796,Male,17,103,Mental,Demand
3,8,Medium,3,3.451,53.72862619999796,Male,17,103,Pleasure,Affective
3,9,Low,1,2.48,20.925574799999595,Male,17,33,Effort,Demand
3,9,Low,1,1.624,20.925574799999595,Male,17,33,Frustration,Affective
3,9,Low,1,2.956,20.925574799999595,Male,17,33,Temporal,Demand
3,9,Low,1,3.386,20.925574799999595,Male,17,33,Physical,Demand
3,9,Low,4,3.192,20.925574799999595,Male,17,33,Pleasure,Affective
3,9,Low,4,1.868,20.925574799999595,Male,17,33,Performance,Demand
3,9,Low,2,1.848,20.925574799999595,Male,17,33,Mental,Demand
3,10,Medium,2,1.806,62.64141209999798,Male,17,104,Frustration,Affective
3,10,Medium,4,1.485,62.64141209999798,Male,17,104,Performance,Demand
3,10,Medium,2,1.175,62.64141209999798,Male,17,104,Temporal,Demand
3,10,Medium,3,1.807,62.64141209999798,Male,17,104,Pleasure,Affective
3,10,Medium,2,2.322,62.64141209999798,Male,17,104,Physical,Demand
3,10,Medium,2,5.041,62.64141209999798,Male,17,104,Effort,Demand
3,10,Medium,2,1.558,62.64141209999798,Male,17,104,Mental,Demand
3,11,Low,1,1.798,20.72342240001308,Male,17,34,Frustration,Affective
3,11,Low,1,1.565,20.72342240001308,Male,17,34,Temporal,Demand
3,11,Low,1,2.446,20.72342240001308,Male,17,34,Effort,Demand
3,11,Low,1,2.034,20.72342240001308,Male,17,34,Mental,Demand
3,11,Low,1,1.939,20.72342240001308,Male,17,34,Physical,Demand
3,11,Low,4,2.156,20.72342240001308,Male,17,34,Pleasure,Affective
3,11,Low,4,1.469,20.72342240001308,Male,17,34,Performance,Demand
3,12,High,2,4.125,156.7072886999813,Male,17,272,Mental,Demand
3,12,High,3,2.199,156.7072886999813,Male,17,272,Performance,Demand
3,12,High,4,1.913,156.7072886999813,Male,17,272,Effort,Demand
3,12,High,4,2.562,156.7072886999813,Male,17,272,Temporal,Demand
3,12,High,2,1.334,156.7072886999813,Male,17,272,Pleasure,Affective
3,12,High,4,1.853,156.7072886999813,Male,17,272,Physical,Demand
3,12,High,4,5.027,156.7072886999813,Male,17,272,Frustration,Affective
3,13,Medium,4,1.119,57.02560260001337,Male,17,105,Performance,Demand
3,13,Medium,3,2.422,57.02560260001337,Male,17,105,Pleasure,Affective
3,13,Medium,4,2.129,57.02560260001337,Male,17,105,Frustration,Affective
3,13,Medium,2,1.927,57.02560260001337,Male,17,105,Mental,Demand
3,13,Medium,4,1.622,57.02560260001337,Male,17,105,Temporal,Demand
3,13,Medium,4,4.752,57.02560260001337,Male,17,105,Physical,Demand
3,13,Medium,4,3.449,57.02560260001337,Male,17,105,Effort,Demand
3,14,High,4,2.316,150.69432579999557,Male,17,273,Temporal,Demand
3,14,High,3,6.35,150.69432579999557,Male,17,273,Mental,Demand
3,14,High,4,2.626,150.69432579999557,Male,17,273,Effort,Demand
3,14,High,2,4.537,150.69432579999557,Male,17,273,Pleasure,Affective
3,14,High,4,2.318,150.69432579999557,Male,17,273,Performance,Demand
3,14,High,4,3.621,150.69432579999557,Male,17,273,Physical,Demand
3,14,High,4,2.124,150.69432579999557,Male,17,273,Frustration,Affective
3,15,Low,1,1.776,22.174807999981567,Male,17,34,Effort,Demand
3,15,Low,1,2.438,22.174807999981567,Male,17,34,Mental,Demand
3,15,Low,5,2.979,22.174807999981567,Male,17,34,Performance,Demand
3,15,Low,5,3.79,22.174807999981567,Male,17,34,Pleasure,Affective
3,15,Low,1,2.595,22.174807999981567,Male,17,34,Temporal,Demand
3,15,Low,2,3.33,22.174807999981567,Male,17,34,Physical,Demand
3,15,Low,1,3.585,22.174807999981567,Male,17,34,Frustration,Affective
3,16,High,5,1.89,168.00376480002888,Male,17,272,Frustration,Affective
3,16,High,2,3.59,168.00376480002888,Male,17,272,Temporal,Demand
3,16,High,1,6.005,168.00376480002888,Male,17,272,Pleasure,Affective
3,16,High,4,2.491,168.00376480002888,Male,17,272,Mental,Demand
3,16,High,5,2.095,168.00376480002888,Male,17,272,Physical,Demand
3,16,High,3,3.773,168.00376480002888,Male,17,272,Performance,Demand
3,16,High,5,2.911,168.00376480002888,Male,17,272,Effort,Demand
3,17,Low,1,3.229,20.706718900008127,Male,17,32,Frustration,Affective
3,17,Low,1,1.357,20.706718900008127,Male,17,32,Physical,Demand
3,17,Low,4,3.129,20.706718900008127,Male,17,32,Performance,Demand
3,17,Low,4,3.636,20.706718900008127,Male,17,32,Pleasure,Affective
3,17,Low,1,2.567,20.706718900008127,Male,17,32,Mental,Demand
3,17,Low,1,1.722,20.706718900008127,Male,17,32,Effort,Demand
3,17,Low,2,1.566,20.706718900008127,Male,17,32,Temporal,Demand
3,18,Medium,1,1.782,64.79135180002777,Male,17,101,Mental,Demand
3,18,Medium,4,1.496,64.79135180002777,Male,17,101,Performance,Demand
3,18,Medium,3,6.407,64.79135180002777,Male,17,101,Temporal,Demand
3,18,Medium,4,4.899,64.79135180002777,Male,17,101,Effort,Demand
3,18,Medium,3,5.86,64.79135180002777,Male,17,101,Pleasure,Affective
3,18,Medium,3,1.654,64.79135180002777,Male,17,101,Frustration,Affective
3,18,Medium,3,1.607,64.79135180002777,Male,17,101,Physical,Demand
4,1,Low,4,2.919,23.871915199968495,Male,21,33,Performance,Demand
4,1,Low,1,2.501,23.871915199968495,Male,21,33,Frustration,Affective
4,1,Low,1,1.704,23.871915199968495,Male,21,33,Effort,Demand
4,1,Low,3,1.376,23.871915199968495,Male,21,33,Pleasure,Affective
4,1,Low,1,1.394,23.871915199968495,Male,21,33,Physical,Demand
4,1,Low,3,8.777,23.871915199968495,Male,21,33,Temporal,Demand
4,1,Low,1,1.07,23.871915199968495,Male,21,33,Mental,Demand
4,2,Medium,1,1.851,64.34224590001395,Male,21,102,Physical,Demand
4,2,Medium,2,6.473,64.34224590001395,Male,21,102,Effort,Demand
4,2,Medium,5,1.412,64.34224590001395,Male,21,102,Performance,Demand
4,2,Medium,2,4.578,64.34224590001395,Male,21,102,Pleasure,Affective
4,2,Medium,2,3.739,64.34224590001395,Male,21,102,Temporal,Demand
4,2,Medium,1,1.054,64.34224590001395,Male,21,102,Frustration,Affective
4,2,Medium,1,1.316,64.34224590001395,Male,21,102,Mental,Demand
4,3,High,1,2.079,159.59315430000424,Male,21,274,Mental,Demand
4,3,High,3,2.788,159.59315430000424,Male,21,274,Physical,Demand
4,3,High,3,1.928,159.59315430000424,Male,21,274,Effort,Demand
4,3,High,2,1.499,159.59315430000424,Male,21,274,Frustration,Affective
4,3,High,2,1.252,159.59315430000424,Male,21,274,Temporal,Demand
4,3,High,5,2.835,159.59315430000424,Male,21,274,Performance,Demand
4,3,High,3,2.333,159.59315430000424,Male,21,274,Pleasure,Affective
4,4,Low,5,2.759,21.537965999974404,Male,21,34,Performance,Demand
4,4,Low,1,4.733,21.537965999974404,Male,21,34,Frustration,Affective
4,4,Low,1,0.804,21.537965999974404,Male,21,34,Mental,Demand
4,4,Low,1,1.431,21.537965999974404,Male,21,34,Temporal,Demand
4,4,Low,1,4.244,21.537965999974404,Male,21,34,Physical,Demand
4,4,Low,1,1.674,21.537965999974404,Male,21,34,Effort,Demand
4,4,Low,4,2.55,21.537965999974404,Male,21,34,Pleasure,Affective
4,5,High,2,3.046,201.693017099984,Male,21,272,Frustration,Affective
4,5,High,1,4.268,201.693017099984,Male,21,272,Mental,Demand
4,5,High,3,1.778,201.693017099984,Male,21,272,Physical,Demand
4,5,High,3,2.102,201.693017099984,Male,21,272,Effort,Demand
4,5,High,3,3.744,201.693017099984,Male,21,272,Pleasure,Affective
4,5,High,1,2.889,201.693017099984,Male,21,272,Temporal,Demand
4,5,High,4,3.942,201.693017099984,Male,21,272,Performance,Demand
4,6,Medium,3,2.166,76.08650499995565,Male,21,103,Pleasure,Affective
4,6,Medium,3,1.827,76.08650499995565,Male,21,103,Physical,Demand
4,6,Medium,2,1.823,76.08650499995565,Male,21,103,Mental,Demand
4,6,Medium,2,4.17,76.08650499995565,Male,21,103,Effort,Demand
4,6,Medium,4,2.7,76.08650499995565,Male,21,103,Performance,Demand
4,6,Medium,1,3.201,76.08650499995565,Male,21,103,Frustration,Affective
4,6,Medium,2,2.626,76.08650499995565,Male,21,103,Temporal,Demand
4,7,High,1,6.377,185.4492223999696,Male,21,273,Temporal,Demand
4,7,High,4,1.897,185.4492223999696,Male,21,273,Performance,Demand
4,7,High,1,1.327,185.4492223999696,Male,21,273,Mental,Demand
4,7,High,3,1.781,185.4492223999696,Male,21,273,Physical,Demand
4,7,High,3,2.103,185.4492223999696,Male,21,273,Effort,Demand
4,7,High,3,4.207,185.4492223999696,Male,21,273,Pleasure,Affective
4,7,High,2,2.308,185.4492223999696,Male,21,273,Frustration,Affective
4,8,Medium,1,3.717,74.10606530000223,Male,21,108,Frustration,Affective
4,8,Medium,2,2.77,74.10606530000223,Male,21,108,Effort,Demand
4,8,Medium,3,3.832,74.10606530000223,Male,21,108,Pleasure,Affective
4,8,Medium,1,2.903,74.10606530000223,Male,21,108,Mental,Demand
4,8,Medium,3,1.432,74.10606530000223,Male,21,108,Physical,Demand
4,8,Medium,4,2.717,74.10606530000223,Male,21,108,Performance,Demand
4,8,Medium,1,1.378,74.10606530000223,Male,21,108,Temporal,Demand
4,9,Low,4,2.531,23.037778300000355,Male,21,34,Temporal,Demand
4,9,Low,2,4.781,23.037778300000355,Male,21,34,Pleasure,Affective
4,9,Low,1,2.584,23.037778300000355,Male,21,34,Frustration,Affective
4,9,Low,1,2.523,23.037778300000355,Male,21,34,Physical,Demand
4,9,Low,1,2.645,23.037778300000355,Male,21,34,Mental,Demand
4,9,Low,4,2.894,23.037778300000355,Male,21,34,Performance,Demand
4,9,Low,1,1.388,23.037778300000355,Male,21,34,Effort,Demand
4,10,Medium,1,2.463,65.10677260003285,Male,21,104,Frustration,Affective
4,10,Medium,2,1.74,65.10677260003285,Male,21,104,Temporal,Demand
4,10,Medium,4,1.613,65.10677260003285,Male,21,104,Performance,Demand
4,10,Medium,1,1.369,65.10677260003285,Male,21,104,Effort,Demand
4,10,Medium,1,1.087,65.10677260003285,Male,21,104,Mental,Demand
4,10,Medium,1,1.004,65.10677260003285,Male,21,104,Physical,Demand
4,10,Medium,4,1.673,65.10677260003285,Male,21,104,Pleasure,Affective
4,11,Low,1,2.059,23.139509900007397,Male,21,32,Physical,Demand
4,11,Low,4,1.784,23.139509900007397,Male,21,32,Temporal,Demand
4,11,Low,1,3.304,23.139509900007397,Male,21,32,Effort,Demand
4,11,Low,1,1.334,23.139509900007397,Male,21,32,Mental,Demand
4,11,Low,4,1.698,23.139509900007397,Male,21,32,Performance,Demand
4,11,Low,3,1.802,23.139509900007397,Male,21,32,Frustration,Affective
4,11,Low,4,5.549,23.139509900007397,Male,21,32,Pleasure,Affective
4,12,High,1,4.986,206.24164889997337,Male,21,272,Temporal,Demand
4,12,High,4,3.85,206.24164889997337,Male,21,272,Pleasure,Affective
4,12,High,4,8.082,206.24164889997337,Male,21,272,Performance,Demand
4,12,High,2,7.215,206.24164889997337,Male,21,272,Frustration,Affective
4,12,High,3,2.517,206.24164889997337,Male,21,272,Effort,Demand
4,12,High,1,4.65,206.24164889997337,Male,21,272,Mental,Demand
4,12,High,2,3.508,206.24164889997337,Male,21,272,Physical,Demand
4,13,Medium,3,4.445,68.84052470000461,Male,21,104,Physical,Demand
4,13,Medium,2,1.584,68.84052470000461,Male,21,104,Temporal,Demand
4,13,Medium,3,2.574,68.84052470000461,Male,21,104,Pleasure,Affective
4,13,Medium,2,3.099,68.84052470000461,Male,21,104,Frustration,Affective
4,13,Medium,4,1.846,68.84052470000461,Male,21,104,Performance,Demand
4,13,Medium,1,1.386,68.84052470000461,Male,21,104,Mental,Demand
4,13,Medium,3,2.069,68.84052470000461,Male,21,104,Effort,Demand
4,14,High,4,7.238,183.4816873000236,Male,21,312,Performance,Demand
4,14,High,2,8.069,183.4816873000236,Male,21,312,Mental,Demand
4,14,High,3,5.481,183.4816873000236,Male,21,312,Physical,Demand
4,14,High,2,5.057,183.4816873000236,Male,21,312,Effort,Demand
4,14,High,1,4.801,183.4816873000236,Male,21,312,Temporal,Demand
4,14,High,3,4.914,183.4816873000236,Male,21,312,Pleasure,Affective
4,14,High,2,3.077,183.4816873000236,Male,21,312,Frustration,Affective
4,15,Low,2,2.96,27.622782499995083,Male,21,39,Frustration,Affective
4,15,Low,1,3.191,27.622782499995083,Male,21,39,Mental,Demand
4,15,Low,4,1.33,27.622782499995083,Male,21,39,Performance,Demand
4,15,Low,1,5.068,27.622782499995083,Male,21,39,Effort,Demand
4,15,Low,1,0.933,27.622782499995083,Male,21,39,Physical,Demand
4,15,Low,4,1.674,27.622782499995083,Male,21,39,Pleasure,Affective
4,15,Low,4,5.186,27.622782499995083,Male,21,39,Temporal,Demand
4,16,High,3,3.297,171.4875254999497,Male,21,294,Pleasure,Affective
4,16,High,1,4.117,171.4875254999497,Male,21,294,Mental,Demand
4,16,High,3,3.594,171.4875254999497,Male,21,294,Performance,Demand
4,16,High,2,1.222,171.4875254999497,Male,21,294,Frustration,Affective
4,16,High,2,2.52,171.4875254999497,Male,21,294,Temporal,Demand
4,16,High,3,3.362,171.4875254999497,Male,21,294,Physical,Demand
4,16,High,4,2.975,171.4875254999497,Male,21,294,Effort,Demand
4,17,Low,2,6.991,18.790872499987017,Male,21,36,Frustration,Affective
4,17,Low,2,2.666,18.790872499987017,Male,21,36,Effort,Demand
4,17,Low,1,1.175,18.790872499987017,Male,21,36,Mental,Demand
4,17,Low,4,2.55,18.790872499987017,Male,21,36,Temporal,Demand
4,17,Low,4,2.48,18.790872499987017,Male,21,36,Performance,Demand
4,17,Low,3,2.423,18.790872499987017,Male,21,36,Pleasure,Affective
4,17,Low,1,1.656,18.790872499987017,Male,21,36,Physical,Demand
4,18,Medium,2,3.822,69.47239530005027,Male,21,106,Effort,Demand
4,18,Medium,4,4.949,69.47239530005027,Male,21,106,Performance,Demand
4,18,Medium,1,2.872,69.47239530005027,Male,21,106,Physical,Demand
4,18,Medium,1,4.302,69.47239530005027,Male,21,106,Mental,Demand
4,18,Medium,2,2.248,69.47239530005027,Male,21,106,Temporal,Demand
4,18,Medium,3,1.152,69.47239530005027,Male,21,106,Pleasure,Affective
4,18,Medium,2,2.047,69.47239530005027,Male,21,106,Frustration,Affective
5,1,Low,3,6.945,16.80752889998257,Female,21,38,Performance,Demand
5,1,Low,1,2.34,16.80752889998257,Female,21,38,Mental,Demand
5,1,Low,1,8.325,16.80752889998257,Female,21,38,Effort,Demand
5,1,Low,3,2.47,16.80752889998257,Female,21,38,Temporal,Demand
5,1,Low,1,3.884,16.80752889998257,Female,21,38,Physical,Demand
5,1,Low,1,1.754,16.80752889998257,Female,21,38,Frustration,Affective
5,1,Low,2,2.467,16.80752889998257,Female,21,38,Pleasure,Affective
5,2,Medium,3,3.692,48.74760820000665,Female,21,107,Performance,Demand
5,2,Medium,2,2.258,48.74760820000665,Female,21,107,Physical,Demand
5,2,Medium,1,1.316,48.74760820000665,Female,21,107,Frustration,Affective
5,2,Medium,2,2.424,48.74760820000665,Female,21,107,Pleasure,Affective
5,2,Medium,3,7.741,48.74760820000665,Female,21,107,Effort,Demand
5,2,Medium,1,1.532,48.74760820000665,Female,21,107,Mental,Demand
5,2,Medium,2,8.118,48.74760820000665,Female,21,107,Temporal,Demand
5,3,High,3,6.388,120.35719989996868,Female,21,279,Pleasure,Affective
5,3,High,3,6.269,120.35719989996868,Female,21,279,Performance,Demand
5,3,High,1,3.19,120.35719989996868,Female,21,279,Frustration,Affective
5,3,High,3,1.765,120.35719989996868,Female,21,279,Physical,Demand
5,3,High,1,1.563,120.35719989996868,Female,21,279,Mental,Demand
5,3,High,2,4.194,120.35719989996868,Female,21,279,Effort,Demand
5,3,High,2,1.929,120.35719989996868,Female,21,279,Temporal,Demand
5,4,Low,1,4.212,16.209048200049438,Female,21,33,Frustration,Affective
5,4,Low,3,1.96,16.209048200049438,Female,21,33,Pleasure,Affective
5,4,Low,1,1.931,16.209048200049438,Female,21,33,Temporal,Demand
5,4,Low,2,2.772,16.209048200049438,Female,21,33,Effort,Demand
5,4,Low,2,1.41,16.209048200049438,Female,21,33,Physical,Demand
5,4,Low,1,1.592,16.209048200049438,Female,21,33,Mental,Demand
5,4,Low,3,1.546,16.209048200049438,Female,21,33,Performance,Demand
5,5,High,3,3.57,124.82086470001376,Female,21,275,Physical,Demand
5,5,High,2,1.401,124.82086470001376,Female,21,275,Temporal,Demand
5,5,High,1,1.745,124.82086470001376,Female,21,275,Mental,Demand
5,5,High,2,4.253,124.82086470001376,Female,21,275,Performance,Demand
5,5,High,3,6.582,124.82086470001376,Female,21,275,Effort,Demand
5,5,High,1,2.221,124.82086470001376,Female,21,275,Frustration,Affective
5,5,High,2,3.26,124.82086470001376,Female,21,275,Pleasure,Affective
5,6,Medium,3,3.573,52.445053400006145,Female,21,105,Performance,Demand
5,6,Medium,1,2.063,52.445053400006145,Female,21,105,Mental,Demand
5,6,Medium,2,4.273,52.445053400006145,Female,21,105,Effort,Demand
5,6,Medium,2,1.532,52.445053400006145,Female,21,105,Temporal,Demand
5,6,Medium,1,1.446,52.445053400006145,Female,21,105,Frustration,Affective
5,6,Medium,2,3.457,52.445053400006145,Female,21,105,Physical,Demand
5,6,Medium,3,5.178,52.445053400006145,Female,21,105,Pleasure,Affective
5,7,High,1,4.382,126.88738499995088,Female,21,276,Mental,Demand
5,7,High,2,1.901,126.88738499995088,Female,21,276,Temporal,Demand
5,7,High,2,2.893,126.88738499995088,Female,21,276,Pleasure,Affective
5,7,High,3,2.791,126.88738499995088,Female,21,276,Physical,Demand
5,7,High,1,2.717,126.88738499995088,Female,21,276,Frustration,Affective
5,7,High,3,3.834,126.88738499995088,Female,21,276,Effort,Demand
5,7,High,3,2.138,126.88738499995088,Female,21,276,Performance,Demand
5,8,Medium,2,2.799,49.131366200046614,Female,21,106,Physical,Demand
5,8,Medium,1,1.675,49.131366200046614,Female,21,106,Mental,Demand
5,8,Medium,1,3.214,49.131366200046614,Female,21,106,Frustration,Affective
5,8,Medium,3,4.179,49.131366200046614,Female,21,106,Pleasure,Affective
5,8,Medium,2,2.185,49.131366200046614,Female,21,106,Temporal,Demand
5,8,Medium,2,5.035,49.131366200046614,Female,21,106,Effort,Demand
5,8,Medium,3,1.222,49.131366200046614,Female,21,106,Performance,Demand
5,9,Low,2,5.181,16.024685800017323,Female,21,34,Effort,Demand
5,9,Low,3,1.025,16.024685800017323,Female,21,34,Performance,Demand
5,9,Low,2,1.286,16.024685800017323,Female,21,34,Temporal,Demand
5,9,Low,2,1.835,16.024685800017323,Female,21,34,Physical,Demand
5,9,Low,1,1.347,16.024685800017323,Female,21,34,Frustration,Affective
5,9,Low,2,2.662,16.024685800017323,Female,21,34,Pleasure,Affective
5,9,Low,1,1.456,16.024685800017323,Female,21,34,Mental,Demand
5,10,Medium,2,3.985,49.14728530001594,Female,21,106,Physical,Demand
5,10,Medium,3,1.877,49.14728530001594,Female,21,106,Performance,Demand
5,10,Medium,2,4.848,49.14728530001594,Female,21,106,Effort,Demand
5,10,Medium,2,2.478,49.14728530001594,Female,21,106,Pleasure,Affective
5,10,Medium,3,6.807,49.14728530001594,Female,21,106,Temporal,Demand
5,10,Medium,1,2.149,49.14728530001594,Female,21,106,Mental,Demand
5,10,Medium,1,3.384,49.14728530001594,Female,21,106,Frustration,Affective
5,11,Low,3,4.552,16.560047199949622,Female,21,34,Temporal,Demand
5,11,Low,2,1.508,16.560047199949622,Female,21,34,Physical,Demand
5,11,Low,3,1.077,16.560047199949622,Female,21,34,Performance,Demand
5,11,Low,3,3.657,16.560047199949622,Female,21,34,Pleasure,Affective
5,11,Low,2,2.147,16.560047199949622,Female,21,34,Effort,Demand
5,11,Low,1,1.408,16.560047199949622,Female,21,34,Mental,Demand
5,11,Low,1,2.534,16.560047199949622,Female,21,34,Frustration,Affective
5,12,High,2,5.18,128.18651959998533,Female,21,278,Pleasure,Affective
5,12,High,3,1.813,128.18651959998533,Female,21,278,Performance,Demand
5,12,High,3,4.186,128.18651959998533,Female,21,278,Temporal,Demand
5,12,High,3,2.581,128.18651959998533,Female,21,278,Physical,Demand
5,12,High,1,2.318,128.18651959998533,Female,21,278,Mental,Demand
5,12,High,3,3.447,128.18651959998533,Female,21,278,Effort,Demand
5,12,High,1,1.928,128.18651959998533,Female,21,278,Frustration,Affective
5,13,Medium,2,3.007,49.51385739998659,Female,21,105,Physical,Demand
5,13,Medium,3,5.339,49.51385739998659,Female,21,105,Temporal,Demand
5,13,Medium,1,1.824,49.51385739998659,Female,21,105,Mental,Demand
5,13,Medium,1,1.738,49.51385739998659,Female,21,105,Frustration,Affective
5,13,Medium,3,1.665,49.51385739998659,Female,21,105,Pleasure,Affective
5,13,Medium,3,2.029,49.51385739998659,Female,21,105,Performance,Demand
5,13,Medium,3,3.098,49.51385739998659,Female,21,105,Effort,Demand
5,14,High,3,2.649,126.95397959998807,Female,21,276,Physical,Demand
5,14,High,3,6.293,126.95397959998807,Female,21,276,Temporal,Demand
5,14,High,1,3.392,126.95397959998807,Female,21,276,Frustration,Affective
5,14,High,1,2.255,126.95397959998807,Female,21,276,Mental,Demand
5,14,High,2,3.717,126.95397959998807,Female,21,276,Pleasure,Affective
5,14,High,3,2.858,126.95397959998807,Female,21,276,Effort,Demand
5,14,High,3,1.411,126.95397959998807,Female,21,276,Performance,Demand
5,15,Low,1,2.933,16.92650010000216,Female,21,37,Mental,Demand
5,15,Low,3,3.938,16.92650010000216,Female,21,37,Pleasure,Affective
5,15,Low,3,3.409,16.92650010000216,Female,21,37,Performance,Demand
5,15,Low,2,3.9,16.92650010000216,Female,21,37,Physical,Demand
5,15,Low,3,1.716,16.92650010000216,Female,21,37,Effort,Demand
5,15,Low,2,2.573,16.92650010000216,Female,21,37,Temporal,Demand
5,15,Low,1,2.579,16.92650010000216,Female,21,37,Frustration,Affective
5,16,High,3,1.925,125.236470200005,Female,21,275,Physical,Demand
5,16,High,3,1.913,125.236470200005,Female,21,275,Performance,Demand
5,16,High,3,2.923,125.236470200005,Female,21,275,Temporal,Demand
5,16,High,3,2.682,125.236470200005,Female,21,275,Effort,Demand
5,16,High,1,1.619,125.236470200005,Female,21,275,Mental,Demand
5,16,High,2,3.189,125.236470200005,Female,21,275,Pleasure,Affective
5,16,High,1,2.604,125.236470200005,Female,21,275,Frustration,Affective
5,17,Low,3,4.181,17.076017700019293,Female,21,37,Performance,Demand
5,17,Low,2,5.176,17.076017700019293,Female,21,37,Temporal,Demand
5,17,Low,3,3.436,17.076017700019293,Female,21,37,Pleasure,Affective
5,17,Low,1,1.657,17.076017700019293,Female,21,37,Mental,Demand
5,17,Low,2,2.629,17.076017700019293,Female,21,37,Physical,Demand
5,17,Low,1,1.405,17.076017700019293,Female,21,37,Frustration,Affective
5,17,Low,2,3.752,17.076017700019293,Female,21,37,Effort,Demand
5,18,Medium,1,2.966,48.41547210002318,Female,21,106,Frustration,Affective
5,18,Medium,1,1.655,48.41547210002318,Female,21,106,Mental,Demand
5,18,Medium,2,2.369,48.41547210002318,Female,21,106,Effort,Demand
5,18,Medium,2,1.301,48.41547210002318,Female,21,106,Physical,Demand
5,18,Medium,2,1.37,48.41547210002318,Female,21,106,Temporal,Demand
5,18,Medium,2,2.652,48.41547210002318,Female,21,106,Pleasure,Affective
5,18,Medium,3,1.265,48.41547210002318,Female,21,106,Performance,Demand
6,1,Low,2,7.706,27.906156999990344,Male,16,32,Effort,Demand
6,1,Low,1,3.856,27.906156999990344,Male,16,32,Frustration,Affective
6,1,Low,3,4.924,27.906156999990344,Male,16,32,Mental,Demand
6,1,Low,3,5.174,27.906156999990344,Male,16,32,Temporal,Demand
